"geographicAreaM49","timePointYears","aquaEnergyDemand","aquaProteinDemand"
710,"1991",84353110.3598627,1729.97397492792
710,"1992",45815764.0055934,1039.45424399733
710,"1993",28282656.8954209,750.632523149361
710,"1994",28053350.0763344,746.307161087805
710,"1995",20980060,571.552
710,"1996",21640782,585.1574
710,"1997",26532668,710.0534
710,"1998",41314111,1112.3771
710,"1999",30273486,826.84345
710,"2000",37974275,1035.1834
710,"2001",33057637.6,909.10472
710,"2002",38741076.6,1066.49672
710,"2003",49286758.1,1292.10982
710,"2004",30393126.8,776.81516
710,"2005",26425631,710.9456
710,"2006",26674920,718.4258
710,"2007",25263322,656.5866
710,"2008",30502419.6948923,821.144437822091
710,"2009",31118323.1355796,835.899828534657
710,"2010",23456955,593.0625
710,"2011",33227288.6615236,869.810752521954
710,"2012",34369529.8197167,941.159489848221
710,"2013",34789621.7204564,950.498318578772
724,"1990",319013769.536724,8470.28291564022
724,"1991",330105892.147846,8688.12948709925
724,"1992",371387386.14327,9641.69282451633
724,"1993",395669851.113566,10286.6397697129
724,"1994",421169073.356509,10862.9359507328
724,"1995",470995120,12124.234
724,"1996",547569838,14059.8156
724,"1997",613337400,15835.4936
724,"1998",671872996,17187.956
724,"1999",728002920,18427.128
724,"2000",850956660,21393.944
724,"2001",947260966,23694.8536
724,"2002",1028924459.8,25422.26124
724,"2003",1106822947.6,27129.55076
724,"2004",1119216859,27061.11274
724,"2005",1118821334.2,26788.6146
724,"2006",1226196485,29127.74802
724,"2007",1382488444.6,32550.97172
724,"2008",1441153755.09374,33547.5880651332
724,"2009",1487995919.91768,34351.3006653626
724,"2010",1312310255,30376.53154
724,"2011",1382353548.07523,31871.2521040567
724,"2012",1335071547.47166,30810.1885849866
724,"2013",1375615804.62927,31654.796507587
748,"1990",-6.9086822433738e-11,-1.62557229255854e-15
748,"1991",12239.9999999999,0.287999999999998
748,"1992",21759.9999999999,0.511999999999999
748,"1993",34271.9999999999,0.806399999999999
748,"1994",65279.9999999999,1.536
748,"1995",119680,2.816
748,"1996",1667298,39.2648
748,"1997",1205080,26.738
748,"1998",1140153.3,31.23005
748,"1999",877870.2,22.93325
748,"2000",1029253,27.0703
748,"2001",1063524,28.2454
748,"2002",0,0
748,"2003",0,0
748,"2004",0,0
748,"2005",0,0
748,"2006",0,0
748,"2007",0,0
748,"2008",0,0
748,"2009",1147997.83288348,36.1981298656952
748,"2010",3352255.5,105.70175
748,"2011",1574503.94543133,49.6465208018889
748,"2012",1575727.11561585,49.6850892311303
748,"2013",1577158.31642184,49.7302171844723
756,"1990",23797250.0162296,644.187167406244
756,"1991",27309864.104742,739.073464553422
756,"1992",26815121.1147689,725.384038544724
756,"1993",24006277.8890454,648.800328577267
756,"1994",25940297.701561,700.915867219634
756,"1995",25828760,698.312
756,"1996",25890432,699.5984
756,"1997",24523100,662.34
756,"1998",24577700,663.46
756,"1999",24263120,654.864
756,"2000",21863790,589.778
756,"2001",22559212,608.6864
756,"2002",22600708,609.5376
756,"2003",22165000,600.6
756,"2004",24040631,655.2735
756,"2005",24211528,659.1
756,"2006",24172483.9,657.86235
756,"2007",24239881.8,659.7499
756,"2008",23708645.36887,645.439362759217
756,"2009",24240488.1982129,659.79770301819
756,"2010",24388570,663.101
756,"2011",23745135.0491739,645.460593160184
756,"2012",23808222.4529835,647.007317585591
756,"2013",24635613.1419384,666.642714529397
760,"1990",16229183.1020685,435.393275645171
760,"1991",21408047.9767113,559.460208482328
760,"1992",38314818.6908085,979.935618715528
760,"1993",37894568.7605866,952.321663490731
760,"1994",39939925.5541537,990.246951189255
760,"1995",46870680,1151.516
760,"1996",64026156,1580.231
760,"1997",60812460,1435.137
760,"1998",86789795.4,2003.49765
760,"1999",74709585,1705.2051
760,"2000",96953973,2401.6138
760,"2001",89226728.4,2346.55928
760,"2002",92168290.2,2255.62652
760,"2003",113180404.2,2828.26507
760,"2004",132477828,3281.6452
760,"2005",133447848,3215.7328
760,"2006",132909933.6,3220.48302
760,"2007",129227415,3017.12182
760,"2008",134583560.676438,3344.91769355409
760,"2009",136433571.041159,3390.1290621252
760,"2010",138292783.5,3256.49
760,"2011",120531958.131972,2836.55786360839
760,"2012",99767398.7805228,2342.05604845239
760,"2013",63938656.5470683,1493.29346721352
762,"1990",11702585.3037313,240.053031871411
762,"1991",15664615.9358401,321.325455094157
762,"1992",9712663.54997395,199.239047178953
762,"1993",14971102.056755,307.099529369334
762,"1994",6780577.2071363,139.088763223309
762,"1995",1772160,36.352
762,"1996",725400,14.88
762,"1997",664560,13.632
762,"1998",884520,18.144
762,"1999",831168,17.0496
762,"2000",992784,20.3648
762,"2001",1115056.8,22.87296
762,"2002",1780178.4,36.51648
762,"2003",2128448.4,43.66048
762,"2004",339081.6,6.95552
762,"2005",328536,6.7392
762,"2006",335836.8,6.88896
762,"2007",324074.4,6.64768
762,"2008",355381.837075142,7.28988383743881
762,"2009",3395840.91404777,70.469971400561
762,"2010",5020101,108.1134
762,"2011",5470155.86490734,116.820937496737
762,"2012",3754925.35168743,78.524791252254
762,"2013",5648441.13424596,118.943663097944
764,"1990",3813977149.29939,105822.164382597
764,"1991",5159874674.51584,142585.391285892
764,"1992",5854373432.65465,164948.050109909
764,"1993",7068208320.45049,199733.064666844
764,"1994",8222988837.79964,232759.928944438
764,"1995",8493219200.7,238897.61235
764,"1996",8333167695,233344.41
764,"1997",8283761339.6,228879.4627
764,"1998",8751365644.9,241067.26505
764,"1999",9658485288.9,264316.00025
764,"2000",10737081449.7,294692.73365
764,"2001",10199261763.6,277622.34142
764,"2002",10178819104.7,273544.79263
764,"2003",12669157127.2,340836.67426
764,"2004",15827289539.5,416963.67555
764,"2005",16861514674.5,454996.48405
764,"2006",19039424050.8,519795.27018
764,"2007",19552641561.5992,539477.42618565
764,"2008",19252828183.3692,530228.864198082
764,"2009",20934446365.1002,579427.526915464
764,"2010",19481727603.8648,543176.028977268
764,"2011",19928645483.1985,559168.215058053
764,"2012",21189900814.5466,589305.61752085
764,"2013",15175963284.4054,405696.733750674
788,"1990",9037207.51541799,199.769850340819
788,"1991",9061444.21718539,200.305609011467
788,"1992",10308961.5506539,227.999293224981
788,"1993",10866178.9902,240.199746099159
788,"1994",15166414.0671636,334.841378687557
788,"1995",11453960,252.742
788,"1996",16470960,363.542
788,"1997",28291676,621.1932
788,"1998",26679702,585.1769
788,"1999",14867737,321.85455
788,"2000",25209458,547.5783
788,"2001",36150468,784.1064
788,"2002",38451401.2,834.25194
788,"2003",43179211.2,938.09244
788,"2004",46808934.4,1018.01648
788,"2005",52710042,1145.693
788,"2006",57271274.2,1251.49312
788,"2007",69567213.6,1520.90864
788,"2008",78699753.7540736,1721.82174584744
788,"2009",112907618.381178,2478.72476995642
788,"2010",121055941,2657.01233
788,"2011",202861896.614884,4467.91172840733
788,"2012",213821030.351685,4719.88025021479
788,"2013",309802999.214951,6840.30585784237
792,"1990",78421582.0579576,1965.49555336785
792,"1991",139489324.602765,3349.29261000305
792,"1992",148874114.535579,3750.51807629482
792,"1993",204508708.131372,5018.78425548104
792,"1994",271230388.33195,6517.98141113953
792,"1995",364727260,9026.072
792,"1996",524612500,13065.69
792,"1997",736185200,18524.76
792,"1998",955569840,23839.744
792,"1999",1115665400,27636.36
792,"2000",1460469848,35720.3664
792,"2001",1268882918.4,30981.85248
792,"2002",1185610292,28869.8424
792,"2003",1600649463.6,38533.64952
792,"2004",1899714852.8,45467.43536
792,"2005",2494853936,58950.7836
792,"2006",2682697813.4,63748.98666
792,"2007",2979657180,70587.0552
792,"2008",3254599301.74903,77241.3477391136
792,"2009",3318291856.01075,79596.717435901
792,"2010",3367196824,81019.45592
792,"2011",3819682814.14866,92781.2988091964
792,"2012",4384170037.19168,105772.266045806
792,"2013",4793203322.46905,115859.483552679
795,"1990",7827707.62753051,160.56836159037
795,"1991",9545691.68440462,195.809060192915
795,"1992",10121064.4160605,207.611577765344
795,"1993",13152921.9125756,269.803526411808
795,"1994",14702782.2093517,301.595532499522
795,"1995",10414560,213.632
795,"1996",2394600,49.12
795,"1997",5662800,116.16
795,"1998",6104280,125.216
795,"1999",819936,16.8192
795,"2000",784992,16.1024
795,"2001",484317.6,9.93472
795,"2002",473054.4,9.70368
795,"2003",305884.8,6.27456
795,"2004",208665.6,4.28032
795,"2005",328536,6.7392
795,"2006",335836.8,6.88896
795,"2007",324074.4,6.64768
795,"2008",355381.837075142,7.28988383743881
795,"2009",359676.787099998,7.37798537641021
795,"2010",344760,7.072
795,"2011",365417.63553033,7.49574636985293
795,"2012",366917.929042362,7.52652162138179
795,"2013",424086.232412935,8.69920476744481
800,"1990",564352.156790056,17.0791098326328
800,"1991",699788.10034247,20.8956705986682
800,"1992",838350.78770813,24.4328238150101
800,"1993",978649.089462476,28.1781706308952
800,"1994",2705402.03061865,71.68936642271
800,"1995",2819640,75.23
800,"1996",3769980,75.355
800,"1997",5736312,165.978
800,"1998",6387270,153.4855
800,"1999",8869575,230.31875
800,"2000",14319060,384.166
800,"2001",44010564,1114.5088
800,"2002",107960878.2,2257.9067
800,"2003",118434240,2498.262
800,"2004",123319032.8,2447.6724
800,"2005",228446940,4817.1936
800,"2006",643100375.8,13308.86387
800,"2007",1035807590.2,21153.79754
800,"2008",1076001251.08464,21941.2673444868
800,"2009",1579768548.67027,31378.2933199563
800,"2010",1959389565,40221.3725
800,"2011",1697638564.01345,34900.6488143364
800,"2012",1765725927.72339,41680.6045172079
800,"2013",1825094860.94427,41673.9535414197
804,"1990",283116876.333452,5943.64431548722
804,"1991",236487259.328729,4928.64223772008
804,"1992",412580765.445655,8219.42227677882
804,"1993",454153483.729283,9104.88094627965
804,"1994",328380564.924143,6605.71602796251
804,"1995",209345270,4326.609
804,"1996",243688804,5028.4398
804,"1997",271278152,5593.0424
804,"1998",309309232,6359.9584
804,"1999",356147072,7340.6448
804,"2000",356122760,7320.72
804,"2001",347710856,7148.4704
804,"2002",381934468.23,7837.06665
804,"2003",321639297.05,6614.58875
804,"2004",331021204,6818.97752
804,"2005",361804664,7460.2404
804,"2006",239259541.2,4930.143
804,"2007",341268047.8,7036.02708
804,"2008",327136369.842535,6742.43389849697
804,"2009",327090851.84492,6750.92820156604
804,"2010",295606760.8,6091.166104
804,"2011",324789021.515874,6704.68406005097
804,"2012",328367442.467799,6785.00173341842
804,"2013",328693831.040486,6804.25479935489
807,"1990",0,0
807,"1991",0,0
807,"1992",9340153.20381662,246.199504583522
807,"1993",9975591.28493412,264.3942776587
807,"1994",7752833.27012846,199.780322829731
807,"1995",12214680,314.936
807,"1996",8630490,226.518
807,"1997",9758028,257.3256
807,"1998",8924968,230.6336
807,"1999",19923296,522.4992
807,"2000",17698502,458.8244
807,"2001",11409929.6,295.90512
807,"2002",13535562.4,352.24128
807,"2003",15822112.8,413.90016
807,"2004",17560966.8,454.55096
807,"2005",12142352,310.3464
807,"2006",9960941.6,255.03952
807,"2007",18197414.4,474.91568
807,"2008",21920749.2038852,569.482769726763
807,"2009",27477068.5456732,712.595406884749
807,"2010",27862560,736.7
807,"2011",24933636.2559143,655.869582928538
807,"2012",23532807.5298476,618.100815193695
807,"2013",24142751.922872,634.490818568439
818,"1990",817849777.355982,21348.4185343954
818,"1991",833894191.193887,21177.9870179837
818,"1992",865963270.840464,21775.9753891002
818,"1993",722236860.216275,18555.7400792515
818,"1994",849031244.053241,22008.0033599081
818,"1995",1076548958.2,26220.5039
818,"1996",1367656461.2,33427.5224
818,"1997",1285313468.8,32416.6336
818,"1998",2165887618,55019.87945
818,"1999",3549159196.4,93026.0493
818,"2000",5723612811,149012.9985
818,"2001",5795258471,149711.4425
818,"2002",6581701210,169482.8937
818,"2003",7933304528.6,203968.8987
818,"2004",8148485594.4,208110.8532
818,"2005",9579161911.4,241725.4511
818,"2006",11340481725.4,287845.2614
818,"2007",12221533174.2623,308199.355019227
818,"2008",13120354947.5121,345956.805095207
818,"2009",13392157690.1085,352133.474855205
818,"2010",15308452902.1534,418999.54378018
818,"2011",16565014333.375,454387.559455329
818,"2012",17911728061.5936,510598.759100151
818,"2013",17789241112.1143,484744.73458685
826,"1990",1090556850.57319,24476.3532938089
826,"1991",1305101735.2065,28917.8491837232
826,"1992",1207452572.47221,26961.8949737889
826,"1993",1516555691.92076,33358.9573727335
826,"1994",1949824648.34501,42646.0657096412
826,"1995",2111372840,46071.948
826,"1996",2453300004,53272.8568
826,"1997",2856919500,61653.312
826,"1998",3166241150,68212.788
826,"1999",3587364460,77123.3148
826,"2000",3543355600,75559.134
826,"2001",3832729350,81871.188
826,"2002",4038647450,86323.23
826,"2003",4056218377.6,86780.66432
826,"2004",4396419472.8,94001.82016
826,"2005",3603590110,77015.6514
826,"2006",3683773114.9,78785.20077
826,"2007",3688382025.8,79128.5323
826,"2008",3631693849.38484,77729.6466917582
826,"2009",3702960603.51751,79161.5998440361
826,"2010",4279897106,91390.563115
826,"2011",4339232409.76652,92441.479342993
826,"2012",4462707177.03819,95041.5872166365
826,"2013",4244157569.84743,90451.9509207435
840,"1990",6111441704.23792,109010.305400235
840,"1991",6711514091.03226,119789.899541452
840,"1992",7850449793.50529,139913.895332089
840,"1993",7918071097.8584,141464.814589784
840,"1994",7613542885.58821,136246.736261658
840,"1995",7821909876,140027.0982
840,"1996",8202218794,146427.7202
840,"1997",9146948896,163135.1773
840,"1998",9651944998.7,171386.88375
840,"1999",10264356682.6,182620.585
840,"2000",10320761804.5,184086.20815
840,"2001",10385028651.2,185640.4296
840,"2002",10711982194.4,190589.27674
840,"2003",11284889348.4,200685.63392
840,"2004",10853986892.4,193770.33816
840,"2005",10326141534,184118.3108
840,"2006",9750260412.8,173810.91562
840,"2007",9753066399.09057,174096.96731477
840,"2008",9052030766.07149,161720.620255534
840,"2009",8395134961.99138,150522.548952454
840,"2010",8513298985.56523,152739.592463926
840,"2011",6560116201.1529,120207.151793805
840,"2012",6434423965.69111,118050.587418556
840,"2013",7076055532.53738,132622.759272779
858,"1990",147281.20902781,2.45468681713016
858,"1991",139399.484525094,2.3233247420849
858,"1992",248948.203529698,4.48328647062674
858,"1993",137984.174003148,2.9659219088575
858,"1994",241284.110864469,6.04184611957221
858,"1995",255480,5.636
858,"1996",205884,3.5958
858,"1997",202700,3.545
858,"1998",136383,2.49425
858,"1999",166941,3.22875
858,"2000",307398,6.5677
858,"2001",112817.2,2.00574
858,"2002",154437.6,2.80412
858,"2003",182094.4,3.47268
858,"2004",180195.2,3.46944
858,"2005",329724,7.5584
858,"2006",283387.5,6.66555
858,"2007",204797.6,5.1584
858,"2008",248489.232656088,6.31777476794171
858,"2009",281190.88,6.616256
858,"2010",462236.8,10.87616
858,"2011",482386.273548067,11.1210300407181
858,"2012",630064.814892564,14.9163247140919
858,"2013",1426326.78546243,33.6040966996445
860,"1990",71640331.4941473,1471.86923832026
860,"1991",103661937.416638,2129.64942665075
860,"1992",97323117.366949,1996.37163829639
860,"1993",116714819.137351,2402.26825682183
860,"1994",100733085.263977,2066.3196977226
860,"1995",63646290,1305.718
860,"1996",39046800,800.96
860,"1997",70106400,1438.08
860,"1998",76068720,1560.384
860,"1999",68020992,1395.3024
860,"2000",65246688,1338.3936
860,"2001",44917641.6,921.38752
860,"2002",47604211.2,976.49664
860,"2003",39739533.6,815.16992
860,"2004",40337668.8,827.43936
860,"2005",48016800,984.96
860,"2006",49083840,1006.848
860,"2007",49371495.2,1013.61344
860,"2008",55426904.746647,1137.99599480302
860,"2009",70774257.981349,1454.73698169364
860,"2010",86667700,1786.084
860,"2011",92522155.1460603,1908.29483825077
860,"2012",92955871.483252,1917.38490538707
860,"2013",96063380.9102568,1986.87516705141
894,"1990",22043277.5166449,692.910966092147
894,"1991",38065319.9983413,1181.76459464354
894,"1992",57703640.628658,1778.18989796337
894,"1993",72989577.9511159,2246.31751785939
894,"1994",71030402.6473804,2184.74885766056
894,"1995",62706480,1921.666
894,"1996",74516418,2282.1244
894,"1997",73497344,2287.8688
894,"1998",63059489.4,1962.2519
894,"1999",64273176,1999.404
894,"2000",66126030,2057.071
894,"2001",71733588,2243.254
894,"2002",70937118,2223.039
894,"2003",70005572,2201.035
894,"2004",80770608,2540.3544
894,"2005",81767340,2571.984
894,"2006",79545674.7,2502.93087
894,"2007",90810365.4,2858.30826
894,"2008",88580099.2936712,2787.64424811747
894,"2009",133620935.820943,4202.90752529354
894,"2010",164818536,5185
894,"2011",165656643.223031,5210.70892424012
894,"2012",204602796.396472,6446.46357201156
894,"2013",319643618.05602,10072.9338356397
24,"1990",0,0
24,"1991",0,0
24,"1992",0,0
24,"1993",0,0
24,"1994",0,0
24,"1995",0,0
24,"1996",0,0
24,"1997",0,0
24,"1998",0,0
24,"1999",0,0
24,"2000",79087.5,2.49375
24,"2001",190146,5.5517
24,"2002",796719,24.71315
24,"2003",1144458,35.2905
24,"2004",1470978,45.633
24,"2005",2065248,62.9328
24,"2006",2426895,74.529
24,"2007",3012012,91.602
24,"2008",3059533.47172571,93.050576581011
24,"2009",4156989.86246616,127.724372083239
24,"2010",5041800,155.5575
24,"2011",6516435.4389936,202.226410828693
24,"2012",7149170.82859367,222.213917948372
24,"2013",7153724.02409657,222.38341280902
108,"1990",468179.932046198,14.762430289745
108,"1991",781092.759329789,24.6290509698582
108,"1992",838538.639456808,25.1317787072371
108,"1993",834537.387543107,25.0733826762633
108,"1994",830771.237816365,25.0176127194991
108,"1995",817320,24.71
108,"1996",827976,25.046
108,"1997",836952,25.354
108,"1998",805227.6,24.4055
108,"1999",813754.8,24.6981
108,"2000",820476,24.9606
108,"2001",829087.2,25.2546
108,"2002",793438.8,24.2011
108,"2003",801601.2,24.4797
108,"2004",808041.6,24.7296
108,"2005",816288,25.0096
108,"2006",778395.6,23.8791
108,"2007",788083.2,24.1752
108,"2008",800532.030821896,24.5577610609647
108,"2009",799945.977071767,24.5531448312864
108,"2010",291394.35,8.504475
108,"2011",983662.786876159,30.3670384429552
108,"2012",2539146.05511229,79.4210864083902
108,"2013",2630567.02219518,81.3535760938265
178,"1990",3745439.45636958,118.09944231796
178,"1991",3796110.81034277,119.697187713511
178,"1992",2986378.94090999,94.1651017404052
178,"1993",3661424.32532641,115.450316564346
178,"1994",1894487.56124242,59.7360942734096
178,"1995",2160060,68.11
178,"1996",1670772,52.682
178,"1997",1582416,49.896
178,"1998",2155398,67.963
178,"1999",2965254,93.499
178,"2000",1043955,32.9175
178,"2001",1025817.6,32.3456
178,"2002",1046152.8,32.9868
178,"2003",1075323.6,33.9066
178,"2004",1136462.4,35.8344
178,"2005",1278720,40.32
178,"2006",320978.7,10.12095
178,"2007",386835,12.1975
178,"2008",1021720.57258242,32.2164144507969
178,"2009",901125.009103731,27.4082861859952
178,"2010",951157.5,28.966
178,"2011",1088953.46171085,33.3623368075691
178,"2012",1561732.21580024,48.2806923689935
178,"2013",1899423.03662131,58.6179326410798
180,"1990",10924198.4144113,344.456706760716
180,"1991",10935298.630617,344.806713578015
180,"1992",11413909.0411743,359.898032829821
180,"1993",10952978.7509765,345.364194850609
180,"1994",10176999.2959304,320.896374196002
180,"1995",9324000,294
180,"1996",9457200,298.2
180,"1997",15984000,504
180,"1998",28220318.1,889.82985
180,"1999",31103953.8,980.7553
180,"2000",32881531.5,1035.43965
180,"2001",44064931.2,1386.7714
180,"2002",45687965.4,1438.1598
180,"2003",46274889.6,1456.7301
180,"2004",46856647.8,1475.2143
180,"2005",47443824,1493.7888
180,"2006",45466362,1430.2995
180,"2007",46028064,1447.964
180,"2008",46757736.4221737,1470.92184078433
180,"2009",46774443.6585514,1471.51796024809
180,"2010",47706870,1500.8525
180,"2011",46823736.4420358,1473.17734335705
180,"2012",45266009.755341,1424.09622644941
180,"2013",45305183.6983408,1425.35736650141
204,"1990",0,0
204,"1991",0,0
204,"1992",0,0
204,"1993",0,0
204,"1994",0,0
204,"1995",0,0
204,"1996",0,0
204,"1997",0,0
204,"1998",0,0
204,"1999",0,0
204,"2000",0,0
204,"2001",0,0
204,"2002",22848,0.5376
204,"2003",24752,0.5824
204,"2004",26656,0.6272
204,"2005",5850720,173.544
204,"2006",6767968.5,193.45725
204,"2007",2898397.2,84.6482
204,"2008",3968307.69796779,96.0466230921737
204,"2009",5682841.92431664,137.960525776458
204,"2010",6839970,166.453
204,"2011",7212554.72260222,178.721216321787
204,"2012",9017412.34036521,221.730266117229
204,"2013",11988947.5756896,295.233871071682
266,"1990",31211.9954697465,0.984162019316331
266,"1991",46865.5655597873,1.47774305819149
266,"1992",78177.4591861255,2.46505501938233
266,"1993",80683.5625069747,2.52448710607578
266,"1994",365549.205855997,11.4827947792432
266,"1995",577700,18.194
266,"1996",934854,29.4382
266,"1997",868848,27.3504
266,"1998",2326763,73.2271
266,"1999",8340042,262.4258
266,"2000",8777707.5,271.89675
266,"2001",1634896.8,51.5508
266,"2002",1276921.8,40.2633
266,"2003",1246752,39.312
266,"2004",1262736,39.816
266,"2005",1246752,39.312
266,"2006",1925872.2,60.7257
266,"2007",1918701.6,60.4996
266,"2008",1949128.47692646,61.4590060292126
266,"2009",2201639.67950256,69.4210709753059
266,"2010",2566320,80.92
266,"2011",2519206.31269014,79.4344332830223
266,"2012",2521163.38498536,79.4961427698085
266,"2013",2523453.30627494,79.5683474951557
270,"1990",1344717.74425722,40.2610103071024
270,"1991",0,0
270,"1992",0,0
270,"1993",0,0
270,"1994",0,0
270,"1995",0,0
270,"1996",74664,1.2668
270,"1997",73528,1.2516
270,"1998",70586,1.2063
270,"1999",69534,1.1925
270,"2000",95591,2.0821
270,"2001",94772.8,2.0766
270,"2002",89011.2,1.9633
270,"2003",88254.8,1.9585
270,"2004",85776.4,1.925
270,"2005",85104,1.9216
270,"2006",1385591.4,40.9118
270,"2007",80930.8,1.8406
270,"2008",82364.2409943393,1.87365237270842
270,"2009",81718.0823780686,1.86496436797157
270,"2010",83509,1.906
270,"2011",206846.325996785,5.82711760441642
270,"2012",206751.015538373,5.82921398939284
270,"2013",206817.318010282,5.83431315791554
288,"1990",8297178.27317277,203.240997827757
288,"1991",9797870.9885655,232.962879695595
288,"1992",10412924.5837177,243.274585038777
288,"1993",11580902.7172008,262.792709144253
288,"1994",11902097.7378698,275.171845411261
288,"1995",12579000,290.5
288,"1996",12656700,292.95
288,"1997",8281200,209.3
288,"1998",35686845,903.735
288,"1999",57375630,1460.83875
288,"2000",95695520,2469.352
288,"2001",115885860,2981.623
288,"2002",109494390,2833.1585
288,"2003",6750562,194.3786
288,"2004",12719512,395.276
288,"2005",16064736,500.016
288,"2006",36247690,1059.1355
288,"2007",61053380,1823.226
288,"2008",91100482.9576173,2710.80109077401
288,"2009",112671377.760341,3444.78337332824
288,"2010",165384038,5011.0085
288,"2011",302139299.79094,9304.81288131773
288,"2012",434765680.113299,13440.0255835303
288,"2013",515632939.595206,15855.8855736829
324,"1990",49093.7363426033,0.818228939043388
324,"1991",46466.4948416979,0.774441580694965
324,"1992",220087.578175007,3.66812630291679
324,"1993",208689.968690375,3.47816614483958
324,"1994",198097.455292232,3.30162425487053
324,"1995",142800,2.38
324,"1996",142800,2.38
324,"1997",0,0
324,"1998",0,0
324,"1999",0,0
324,"2000",0,0
324,"2001",0,0
324,"2002",42873.6,0.94325
324,"2003",42359.4,0.93765
324,"2004",40984.2,0.9177
324,"2005",1564800,45.368
324,"2006",1642793,48.127
324,"2007",1665646,48.779
324,"2008",2619299.06242373,76.8710359699226
324,"2009",2706361.32023075,79.6048558082851
324,"2010",2894427.5,83.55875
324,"2011",3070285.62722665,89.4030885252976
324,"2012",3840983.03094155,111.888991790758
324,"2013",3846285.2124449,112.066577362298
384,"1990",3837765.99881297,71.3861601640117
384,"1991",9997878.73460875,179.867667921852
384,"1992",12220550.7372083,213.902302443404
384,"1993",11675675.3410828,221.110101283924
384,"1994",1985028.93472668,58.4597274758406
384,"1995",8831620,185.073
384,"1996",21463038,576.3864
384,"1997",9597620,221.7446
384,"1998",17608940.5,407.8109
384,"1999",20319690,473.39975
384,"2000",22337662.5,599.66025
384,"2001",16638678,486.0759
384,"2002",11418219,357.9183
384,"2003",12962686.4,382.0234
384,"2004",13036445.2,385.5362
384,"2005",13164384,389.952
384,"2006",12076126.7,355.78195
384,"2007",17717950,543.791
384,"2008",18042143.7908648,553.434783485866
384,"2009",19227690.6397503,573.717249706147
384,"2010",24430087.5,723.48
384,"2011",44630568.8564945,1307.93036124554
384,"2012",50128551.3278429,1462.11678806904
384,"2013",50397961.4110367,1469.00548795332
430,"1990",0,0
430,"1991",0,0
430,"1992",0,0
430,"1993",0,0
430,"1994",0,0
430,"1995",0,0
430,"1996",0,0
430,"1997",0,0
430,"1998",0,0
430,"1999",0,0
430,"2000",364488.5,10.56085
430,"2001",225194.8,6.6329
430,"2002",215368.2,6.35615
430,"2003",217323.8,6.42625
430,"2004",214610.4,6.3924
430,"2005",216336,6.4568
430,"2006",205781.4,6.15615
430,"2007",208360.8,6.2328
430,"2008",258797.013053382,7.81814622191047
430,"2009",258439.00913929,7.81378928151638
430,"2010",327745.5,9.9925
430,"2011",320997.715358779,9.79687171447266
430,"2012",490237.777181461,14.4948316918249
430,"2013",490100.974986043,14.49829579901
466,"1990",303341.186376542,7.37549691371182
466,"1991",684985.062465499,16.066353033503
466,"1992",1062639.60253953,22.3702495074464
466,"1993",1346727.24354142,29.4288204447809
466,"1994",2495057.11797472,55.0980243518383
466,"1995",2332040,52.284
466,"1996",1410102,31.7134
466,"1997",1397984,31.6288
466,"1998",1335833.5,30.28875
466,"1999",1749900,40.7645
466,"2000",637330.5,15.08955
466,"2001",10089240,251.545
466,"2002",19138996.8,480.8958
466,"2003",19066255.2,481.7862
466,"2004",18735213.6,478.3716
466,"2005",18675072,479.472
466,"2006",17408790,449.19
466,"2007",11855964.6,282.4731
466,"2008",15204266.9737178,368.331887660043
466,"2009",26186473.6380077,555.274309384401
466,"2010",42437812,856.668
466,"2011",40660400.3214133,824.473235098906
466,"2012",18652660.8387934,378.510775979189
466,"2013",39905303.0956439,946.026679118063
516,"1990",0,0
516,"1991",0,0
516,"1992",0,0
516,"1993",3263.99999999999,0.0767999999999999
516,"1994",4352,0.1024
516,"1995",6800,0.16
516,"1996",8160,0.192
516,"1997",9520,0.224
516,"1998",10880,0.256
516,"1999",12240,0.288
516,"2000",27200,0.64
516,"2001",29920,0.704
516,"2002",48960,1.152
516,"2003",53040,1.248
516,"2004",57120,1.344
516,"2005",61200,1.44
516,"2006",65280,1.536
516,"2007",323881.2,9.5382
516,"2008",328968.689630011,9.68864669905843
516,"2009",359618.041171255,10.6689306362252
516,"2010",550740,13.9475
516,"2011",1463283.22170508,44.5161717001933
516,"2012",1526140.16399623,46.5163429737168
516,"2013",1999703.69562645,61.4614892200375
528,"1990",30850009.0415991,579.90925439427
528,"1991",29554500.8255853,557.972689056467
528,"1992",28338231.55192,537.311815353363
528,"1993",43326563.8517446,778.572821215665
528,"1994",34400300.875111,632.968464444384
528,"1995",43343900,786.465
528,"1996",53697100,989.52
528,"1997",48454732,855.3664
528,"1998",56877931,1003.09425
528,"1999",57356220,1018.9944
528,"2000",90456650,1584.874
528,"2001",56031422,1022.0852
528,"2002",85127936,1514.4793
528,"2003",104455700,1874.25
528,"2004",115494010,2133.705
528,"2005",127834750,2346.555
528,"2006",145078975,2875.7705
528,"2007",139746100,2711.8144
528,"2008",126816223.905181,2452.52949859799
528,"2009",128231874.740277,2371.94297262792
528,"2010",100408390,1863.6802
528,"2011",60992384.5668873,1194.00448296198
528,"2012",47608607.8169404,933.722991312106
528,"2013",47949547.6081094,943.197940810325
548,"1990",0,0
548,"1991",0,0
548,"1992",0,0
548,"1993",0,0
548,"1994",0,0
548,"1995",0,0
548,"1996",0,0
548,"1997",0,0
548,"1998",0,0
548,"1999",0,0
548,"2000",0,0
548,"2001",0,0
