AreaCode,ElementCode,ItemCode,Year,Value
104,5110,6655,2012,3362
104,5110,6655,2013,3363
104,5110,6655,2014,3407
105,5110,6655,1990,148
105,5110,6655,1991,145
105,5110,6655,1992,145
105,5110,6655,1993,145
105,5110,6655,1994,145
105,5110,6655,1995,145
105,5110,6655,1996,145
105,5110,6655,1997,144
105,5110,6655,1998,143
105,5110,6655,1999,141
105,5110,6655,2000,142
105,5110,6655,2001,135
105,5110,6655,2002,130
105,5110,6655,2003,131
105,5110,6655,2004,133
105,5110,6655,2005,134
105,5110,6655,2006,136
105,5110,6655,2007,137
105,5110,6655,2008,138.6
105,5110,6655,2009,140
105,5110,6655,2010,133.6
105,5110,6655,2011,140
105,5110,6655,2012,140
105,5110,6655,2013,140
105,5110,6655,2014,140
106,5110,6655,1990,4868
106,5110,6655,1991,4204
106,5110,6655,1992,4349
106,5110,6655,1993,4530
106,5110,6655,1994,4559
106,5110,6655,1995,4405
106,5110,6655,1996,4343
106,5110,6655,1997,4371
106,5110,6655,1998,4347
106,5110,6655,1999,4377
106,5110,6655,2000,4353
106,5110,6655,2001,4365
106,5110,6655,2002,4379
106,5110,6655,2003,4368
106,5110,6655,2004,4354
106,5110,6655,2005,4402
106,5110,6655,2006,4282
106,5110,6655,2007,4460
106,5110,6655,2008,4416
106,5110,6655,2009,4423
106,5110,6655,2010,4698
106,5110,6655,2011,4612
106,5110,6655,2012,4169
106,5110,6655,2013,4543
106,5110,6655,2014,4041
107,5110,6655,1990,13000
107,5110,6655,1991,13000
107,5110,6655,1992,13000
107,5110,6655,1993,13000
107,5110,6655,1994,13000
107,5110,6655,1995,13000
107,5110,6655,1996,13000
107,5110,6655,1997,13000
107,5110,6655,1998,13000
107,5110,6655,1999,13000
107,5110,6655,2000,13000
107,5110,6655,2001,13000
107,5110,6655,2002,13000
107,5110,6655,2003,13000
107,5110,6655,2004,13200
107,5110,6655,2005,13200
107,5110,6655,2006,13200
107,5110,6655,2007,13200
107,5110,6655,2008,13200
107,5110,6655,2009,13200
107,5110,6655,2010,13200
107,5110,6655,2011,13200
107,5110,6655,2012,13200
107,5110,6655,2013,13200
107,5110,6655,2014,13200
108,5110,6655,1992,186262
108,5110,6655,1993,186562
108,5110,6655,1994,186823
108,5110,6655,1995,182326
108,5110,6655,1996,182326
108,5110,6655,1997,183000
108,5110,6655,1998,183035
108,5110,6655,1999,182880
108,5110,6655,2000,185098
108,5110,6655,2001,185000
108,5110,6655,2002,185000
108,5110,6655,2003,184536
108,5110,6655,2004,184072
108,5110,6655,2005,183608
108,5110,6655,2006,183145
108,5110,6655,2007,182680
108,5110,6655,2008,182216.6
108,5110,6655,2009,182047.7
108,5110,6655,2010,188361.7
108,5110,6655,2011,187690.7
108,5110,6655,2012,187552.4
108,5110,6655,2013,187467.9
108,5110,6655,2014,187465
109,5110,6655,1990,257
109,5110,6655,1991,250
109,5110,6655,1992,240
109,5110,6655,1993,229
109,5110,6655,1994,229
109,5110,6655,1995,229
109,5110,6655,1996,229
109,5110,6655,1997,229
109,5110,6655,1998,229
109,5110,6655,1999,229
109,5110,6655,2000,229
109,5110,6655,2001,229
109,5110,6655,2002,229
109,5110,6655,2003,229
109,5110,6655,2004,229
109,5110,6655,2005,229
109,5110,6655,2006,229
109,5110,6655,2007,229
109,5110,6655,2008,229
109,5110,6655,2009,229
109,5110,6655,2010,229
109,5110,6655,2011,229
109,5110,6655,2012,229
109,5110,6655,2013,229
109,5110,6655,2014,229
110,5110,6655,1990,450
110,5110,6655,1991,450
110,5110,6655,1992,450
110,5110,6655,1993,450
110,5110,6655,1994,450
110,5110,6655,1995,405
110,5110,6655,1996,405
110,5110,6655,1997,405
110,5110,6655,1998,405
110,5110,6655,1999,405
110,5110,6655,2000,428
112,5110,6655,1990,791
112,5110,6655,1991,791
112,5110,6655,1992,791
112,5110,6655,1993,791
112,5110,6655,1994,791
112,5110,6655,1995,791
112,5110,6655,1996,791
112,5110,6655,1997,791
112,5110,6655,1998,791
112,5110,6655,1999,791
112,5110,6655,2000,791
112,5110,6655,2001,742
112,5110,6655,2002,742
112,5110,6655,2003,742
112,5110,6655,2004,742
112,5110,6655,2005,742
112,5110,6655,2006,742
112,5110,6655,2007,742
112,5110,6655,2008,742
112,5110,6655,2009,742
112,5110,6655,2010,742
112,5110,6655,2011,742
112,5110,6655,2012,742
112,5110,6655,2013,742
112,5110,6655,2014,742
113,5110,6655,1992,8700
113,5110,6655,1993,8700
113,5110,6655,1994,9000
113,5110,6655,1995,9113
113,5110,6655,1996,9216
113,5110,6655,1997,9235
113,5110,6655,1998,9262
113,5110,6655,1999,9291
113,5110,6655,2000,9291
113,5110,6655,2001,9366
113,5110,6655,2002,9365
113,5110,6655,2003,9429
113,5110,6655,2004,9364
113,5110,6655,2005,9389
113,5110,6655,2006,9375.5
113,5110,6655,2007,9375.2
113,5110,6655,2008,9374.3
113,5110,6655,2009,9266.3
113,5110,6655,2010,9261.5
113,5110,6655,2011,9257.9
113,5110,6655,2012,9239.9
113,5110,6655,2013,9202.7
113,5110,6655,2014,9201.3
114,5110,6655,1990,21300
114,5110,6655,1991,21300
114,5110,6655,1992,21300
114,5110,6655,1993,21300
114,5110,6655,1994,21300
114,5110,6655,1995,21300
114,5110,6655,1996,21300
114,5110,6655,1997,21300
114,5110,6655,1998,21300
114,5110,6655,1999,21300
114,5110,6655,2000,21300
114,5110,6655,2001,21300
114,5110,6655,2002,21300
114,5110,6655,2003,21300
114,5110,6655,2004,21300
114,5110,6655,2005,21300
114,5110,6655,2006,21300
114,5110,6655,2007,21300
114,5110,6655,2008,21300
114,5110,6655,2009,21300
114,5110,6655,2010,21300
114,5110,6655,2011,21300
114,5110,6655,2012,21300
114,5110,6655,2013,21300
114,5110,6655,2014,21300
115,5110,6655,1990,650
115,5110,6655,1991,700
115,5110,6655,1992,700
115,5110,6655,1993,700
115,5110,6655,1994,750
115,5110,6655,1995,750
115,5110,6655,1996,750
115,5110,6655,1997,750
115,5110,6655,1998,800
115,5110,6655,1999,800
115,5110,6655,2000,930
115,5110,6655,2001,1050
115,5110,6655,2002,1150
115,5110,6655,2003,1250
115,5110,6655,2004,1380
115,5110,6655,2005,1500
115,5110,6655,2006,1500
115,5110,6655,2007,1500
115,5110,6655,2008,1500
115,5110,6655,2009,1500
115,5110,6655,2010,1500
115,5110,6655,2011,1500
115,5110,6655,2012,1500
115,5110,6655,2013,1500
115,5110,6655,2014,1500
116,5110,6655,1990,50
116,5110,6655,1991,50
116,5110,6655,1992,50
116,5110,6655,1993,50
116,5110,6655,1994,50
116,5110,6655,1995,50
116,5110,6655,1996,50
116,5110,6655,1997,50
116,5110,6655,1998,50
116,5110,6655,1999,50
116,5110,6655,2000,50
116,5110,6655,2001,50
116,5110,6655,2002,50
116,5110,6655,2003,50
116,5110,6655,2004,50
116,5110,6655,2005,50
116,5110,6655,2006,50
116,5110,6655,2007,50
116,5110,6655,2008,50
116,5110,6655,2009,50
116,5110,6655,2010,50
116,5110,6655,2011,50
116,5110,6655,2012,50
116,5110,6655,2013,50
116,5110,6655,2014,50
117,5110,6655,1990,70
117,5110,6655,1991,70
117,5110,6655,1992,66
117,5110,6655,1993,63
117,5110,6655,1994,63
117,5110,6655,1995,63
117,5110,6655,1996,63
117,5110,6655,1997,59
117,5110,6655,1998,59
117,5110,6655,1999,55
117,5110,6655,2000,55
117,5110,6655,2001,56
117,5110,6655,2002,56
117,5110,6655,2003,56
117,5110,6655,2004,57
117,5110,6655,2005,57
117,5110,6655,2006,58
117,5110,6655,2007,58
117,5110,6655,2008,58
117,5110,6655,2009,58
117,5110,6655,2010,58
117,5110,6655,2011,58.1
117,5110,6655,2012,58
117,5110,6655,2013,57.7
117,5110,6655,2014,57.3
118,5110,6655,1990,136
118,5110,6655,1991,136
118,5110,6655,1992,136
118,5110,6655,1993,136
118,5110,6655,1994,136
118,5110,6655,1995,136
118,5110,6655,1996,136
118,5110,6655,1997,136
118,5110,6655,1998,136
118,5110,6655,1999,136
118,5110,6655,2000,136
118,5110,6655,2001,136
118,5110,6655,2002,136
118,5110,6655,2003,136
118,5110,6655,2004,136
118,5110,6655,2005,136
118,5110,6655,2006,136
118,5110,6655,2007,136
118,5110,6655,2008,136
118,5110,6655,2009,136
118,5110,6655,2010,136
118,5110,6655,2011,136
118,5110,6655,2012,136
118,5110,6655,2013,136
118,5110,6655,2014,136
119,5110,6655,1992,820
119,5110,6655,1993,803
119,5110,6655,1994,800
119,5110,6655,1995,801
119,5110,6655,1996,798
119,5110,6655,1997,678
119,5110,6655,1998,678
119,5110,6655,1999,618
119,5110,6655,2000,606
119,5110,6655,2001,611
119,5110,6655,2002,610
119,5110,6655,2003,613
119,5110,6655,2004,621
119,5110,6655,2005,629
119,5110,6655,2006,637
119,5110,6655,2007,641
119,5110,6655,2008,648
119,5110,6655,2009,659
119,5110,6655,2010,625
119,5110,6655,2011,651
119,5110,6655,2012,657
119,5110,6655,2013,663
119,5110,6655,2014,657
120,5110,6655,1990,800
120,5110,6655,1991,800
120,5110,6655,1992,800
120,5110,6655,1993,800
120,5110,6655,1994,800
120,5110,6655,1995,800
120,5110,6655,1996,800
120,5110,6655,1997,826
120,5110,6655,1998,825
120,5110,6655,1999,815
120,5110,6655,2000,805
120,5110,6655,2001,790
120,5110,6655,2002,780
120,5110,6655,2003,770
120,5110,6655,2004,760
120,5110,6655,2005,750
120,5110,6655,2006,735
120,5110,6655,2007,725
120,5110,6655,2008,715
120,5110,6655,2009,700
120,5110,6655,2010,690
120,5110,6655,2011,680
120,5110,6655,2012,680
120,5110,6655,2013,677
120,5110,6655,2014,675
121,5110,6655,1990,300
121,5110,6655,1991,300
121,5110,6655,1992,300
121,5110,6655,1993,300
121,5110,6655,1994,300
121,5110,6655,1995,300
121,5110,6655,1996,300
121,5110,6655,1997,300
121,5110,6655,1998,300
121,5110,6655,1999,317.5
121,5110,6655,2000,325
121,5110,6655,2001,335
121,5110,6655,2002,345
121,5110,6655,2003,350
121,5110,6655,2004,360
121,5110,6655,2005,370
121,5110,6655,2006,400
121,5110,6655,2007,400
121,5110,6655,2008,400
121,5110,6655,2009,400
121,5110,6655,2010,400
121,5110,6655,2011,400
121,5110,6655,2012,400
121,5110,6655,2013,400
121,5110,6655,2014,400
122,5110,6655,1990,2000
122,5110,6655,1991,2000
122,5110,6655,1992,2000
122,5110,6655,1993,2000
122,5110,6655,1994,2000
122,5110,6655,1995,2000
122,5110,6655,1996,2000
122,5110,6655,1997,2000
122,5110,6655,1998,2000
122,5110,6655,1999,2000
122,5110,6655,2000,2000
122,5110,6655,2001,2000
122,5110,6655,2002,2000
122,5110,6655,2003,2000
122,5110,6655,2004,2000
122,5110,6655,2005,2000
122,5110,6655,2006,2000
122,5110,6655,2007,2000
122,5110,6655,2008,2000
122,5110,6655,2009,2000
122,5110,6655,2010,2000
122,5110,6655,2011,2000
122,5110,6655,2012,2000
122,5110,6655,2013,2000
122,5110,6655,2014,2000
123,5110,6655,1990,1993
123,5110,6655,1991,2000
123,5110,6655,1992,2000
123,5110,6655,1993,2000
123,5110,6655,1994,2000
123,5110,6655,1995,2000
123,5110,6655,1996,2000
123,5110,6655,1997,2000
123,5110,6655,1998,2000
123,5110,6655,1999,2000
123,5110,6655,2000,2000
123,5110,6655,2001,2000
123,5110,6655,2002,2000
123,5110,6655,2003,2000
123,5110,6655,2004,2000
123,5110,6655,2005,2000
123,5110,6655,2006,2000
123,5110,6655,2007,2000
123,5110,6655,2008,2000
123,5110,6655,2009,2000
123,5110,6655,2010,2000
123,5110,6655,2011,2000
123,5110,6655,2012,2000
123,5110,6655,2013,2000
123,5110,6655,2014,2000
124,5110,6655,1990,13300
124,5110,6655,1991,13300
124,5110,6655,1992,13300
124,5110,6655,1993,13300
124,5110,6655,1994,13300
124,5110,6655,1995,13300
124,5110,6655,1996,13300
124,5110,6655,1997,13300
124,5110,6655,1998,13300
124,5110,6655,1999,13300
124,5110,6655,2000,13300
124,5110,6655,2001,13300
124,5110,6655,2002,13300
124,5110,6655,2003,13300
124,5110,6655,2004,13300
124,5110,6655,2005,13300
124,5110,6655,2006,13300
124,5110,6655,2007,13300
124,5110,6655,2008,13300
124,5110,6655,2009,13300
124,5110,6655,2010,13300
124,5110,6655,2011,13300
124,5110,6655,2012,13300
124,5110,6655,2013,13300
124,5110,6655,2014,13300
125,5110,6655,1990,3
125,5110,6655,1991,3
125,5110,6655,1992,3
125,5110,6655,1993,3
125,5110,6655,1994,3
125,5110,6655,1995,3
125,5110,6655,1996,3
125,5110,6655,1997,3
125,5110,6655,1998,3
125,5110,6655,1999,3
125,5110,6655,2000,3
125,5110,6655,2001,3
125,5110,6655,2002,3
125,5110,6655,2003,3
125,5110,6655,2004,3
125,5110,6655,2005,3
125,5110,6655,2006,3
125,5110,6655,2007,3
125,5110,6655,2008,3
125,5110,6655,2009,3
125,5110,6655,2010,3
125,5110,6655,2011,3
125,5110,6655,2012,3
125,5110,6655,2013,3
125,5110,6655,2014,3
126,5110,6655,1992,460
126,5110,6655,1993,460
126,5110,6655,1994,496
126,5110,6655,1995,501
126,5110,6655,1996,501
126,5110,6655,1997,496
126,5110,6655,1998,492
126,5110,6655,1999,500
126,5110,6655,2000,497
126,5110,6655,2001,1222
126,5110,6655,2002,1203
126,5110,6655,2003,973
126,5110,6655,2004,955.1
126,5110,6655,2005,890.7
126,5110,6655,2006,876.3
126,5110,6655,2007,830.4
126,5110,6655,2008,783.2
126,5110,6655,2009,607.6
126,5110,6655,2010,614.2
126,5110,6655,2011,589.3
126,5110,6655,2012,549.9
126,5110,6655,2013,568.4
126,5110,6655,2014,568.1
127,5110,6655,1991,3
127,5110,6655,1992,3
127,5110,6655,1993,3
127,5110,6655,1994,3
127,5110,6655,1995,3
127,5110,6655,1996,3
127,5110,6655,1997,3
127,5110,6655,1998,3
127,5110,6655,1999,3
127,5110,6655,2000,3
127,5110,6655,2001,3
127,5110,6655,2002,3
127,5110,6655,2003,3
127,5110,6655,2004,3
127,5110,6655,2005,3
127,5110,6655,2006,3
127,5110,6655,2007,3
127,5110,6655,2008,3
127,5110,6655,2009,3
127,5110,6655,2010,3
127,5110,6655,2011,3
127,5110,6655,2012,3
127,5110,6655,2013,3
127,5110,6655,2014,3
129,5110,6655,1990,33000
129,5110,6655,1991,33000
129,5110,6655,1992,33000
129,5110,6655,1993,33000
129,5110,6655,1994,33000
129,5110,6655,1995,33000
129,5110,6655,1996,33116
129,5110,6655,1997,34000
129,5110,6655,1998,35000
129,5110,6655,1999,36000
129,5110,6655,2000,37000
129,5110,6655,2001,37293
129,5110,6655,2002,37293
129,5110,6655,2003,37293
129,5110,6655,2004,37293
129,5110,6655,2005,37293
129,5110,6655,2006,37293
129,5110,6655,2007,37293
129,5110,6655,2008,37295
129,5110,6655,2009,37295
129,5110,6655,2010,37295
129,5110,6655,2011,37295
129,5110,6655,2012,37295
129,5110,6655,2013,37295
129,5110,6655,2014,37295
130,5110,6655,1990,1840
130,5110,6655,1991,1840
130,5110,6655,1992,1840
130,5110,6655,1993,1840
130,5110,6655,1994,1840
130,5110,6655,1995,1850
130,5110,6655,1996,1850
130,5110,6655,1997,1850
130,5110,6655,1998,1850
130,5110,6655,1999,1850
130,5110,6655,2000,1850
130,5110,6655,2001,1850
130,5110,6655,2002,1850
130,5110,6655,2003,1850
130,5110,6655,2004,1850
130,5110,6655,2005,1850
130,5110,6655,2006,1850
130,5110,6655,2007,1850
130,5110,6655,2008,1850
130,5110,6655,2009,1850
130,5110,6655,2010,1850
130,5110,6655,2011,1850
130,5110,6655,2012,1850
130,5110,6655,2013,1850
130,5110,6655,2014,1850
131,5110,6655,1990,276
131,5110,6655,1991,278
131,5110,6655,1992,280
131,5110,6655,1993,281
131,5110,6655,1994,281
131,5110,6655,1995,281
131,5110,6655,1996,285
131,5110,6655,1997,285
131,5110,6655,1998,285
131,5110,6655,1999,285
131,5110,6655,2000,285
131,5110,6655,2001,285
131,5110,6655,2002,285
131,5110,6655,2003,285
131,5110,6655,2004,285
131,5110,6655,2005,285
131,5110,6655,2006,285
131,5110,6655,2007,285
131,5110,6655,2008,285
131,5110,6655,2009,285
131,5110,6655,2010,285
131,5110,6655,2011,285
131,5110,6655,2012,285
131,5110,6655,2013,285
131,5110,6655,2014,285
132,5110,6655,1990,1
132,5110,6655,1991,1
132,5110,6655,1992,1
132,5110,6655,1993,1
132,5110,6655,1994,1
132,5110,6655,1995,1
132,5110,6655,1996,1
132,5110,6655,1997,1
132,5110,6655,1998,1
132,5110,6655,1999,1
132,5110,6655,2000,1
132,5110,6655,2001,1
132,5110,6655,2002,1
132,5110,6655,2003,1
132,5110,6655,2004,1
132,5110,6655,2005,1
132,5110,6655,2006,1
132,5110,6655,2007,1
132,5110,6655,2008,1
132,5110,6655,2009,1
132,5110,6655,2010,1
132,5110,6655,2011,1
132,5110,6655,2012,1
132,5110,6655,2013,1
132,5110,6655,2014,1
133,5110,6655,1990,30000
133,5110,6655,1991,30000
133,5110,6655,1992,30000
133,5110,6655,1993,30000
133,5110,6655,1994,32000
133,5110,6655,1995,32000
133,5110,6655,1996,32000
133,5110,6655,1997,33000
133,5110,6655,1998,33000
133,5110,6655,1999,33000
133,5110,6655,2000,34000
133,5110,6655,2001,34639
133,5110,6655,2002,34639
133,5110,6655,2003,34639
133,5110,6655,2004,34639
133,5110,6655,2005,34639
133,5110,6655,2006,34639
133,5110,6655,2007,34639
133,5110,6655,2008,34640
133,5110,6655,2009,34640
133,5110,6655,2010,34640
133,5110,6655,2011,34640
133,5110,6655,2012,34640
133,5110,6655,2013,34640
133,5110,6655,2014,34640
135,5110,6655,1990,19
135,5110,6655,1991,19
135,5110,6655,1992,18
135,5110,6655,1993,14
135,5110,6655,1994,14
135,5110,6655,1995,12
135,5110,6655,1996,12
135,5110,6655,1997,11
135,5110,6655,1998,11
135,5110,6655,1999,11
135,5110,6655,2000,12
135,5110,6655,2001,12
135,5110,6655,2002,12
135,5110,6655,2003,11
135,5110,6655,2004,11
135,5110,6655,2005,10
135,5110,6655,2006,11
135,5110,6655,2007,19.7
135,5110,6655,2008,19.6
135,5110,6655,2009,19.5
135,5110,6655,2010,19.8
135,5110,6655,2011,19.5
135,5110,6655,2012,19.3
135,5110,6655,2013,18.9
135,5110,6655,2014,14.8
136,5110,6655,1990,39250
136,5110,6655,1991,39250
136,5110,6655,1992,39250
136,5110,6655,1993,39250
136,5110,6655,1994,39250
136,5110,6655,1995,39250
136,5110,6655,1996,39250
136,5110,6655,1997,39250
136,5110,6655,1998,39250
136,5110,6655,1999,39250
136,5110,6655,2000,39250
136,5110,6655,2001,39250
136,5110,6655,2002,39250
136,5110,6655,2003,39250
136,5110,6655,2004,39250
136,5110,6655,2005,39250
136,5110,6655,2006,39250
136,5110,6655,2007,39250
136,5110,6655,2008,39250
136,5110,6655,2009,39250
136,5110,6655,2010,39250
136,5110,6655,2011,39250
136,5110,6655,2012,39250
136,5110,6655,2013,39250
136,5110,6655,2014,39250
137,5110,6655,1990,7
137,5110,6655,1991,7
137,5110,6655,1992,7
137,5110,6655,1993,7
137,5110,6655,1994,7
137,5110,6655,1995,7
137,5110,6655,1996,7
137,5110,6655,1997,7
137,5110,6655,1998,7
137,5110,6655,1999,7
137,5110,6655,2000,7
137,5110,6655,2001,7
137,5110,6655,2002,7
137,5110,6655,2003,7
137,5110,6655,2004,7
137,5110,6655,2005,7
137,5110,6655,2006,7
137,5110,6655,2007,7
137,5110,6655,2008,7
137,5110,6655,2009,7
137,5110,6655,2010,7
137,5110,6655,2011,7
137,5110,6655,2012,7
137,5110,6655,2013,7
137,5110,6655,2014,7
138,5110,6655,1990,81364
138,5110,6655,1991,81458
138,5110,6655,1992,81420
138,5110,6655,1993,81358
138,5110,6655,1994,81303
138,5110,6655,1995,81243
138,5110,6655,1996,81193
138,5110,6655,1997,81128
138,5110,6655,1998,81078
138,5110,6655,1999,81013
138,5110,6655,2000,80952
138,5110,6655,2001,80907
138,5110,6655,2002,80842
138,5110,6655,2003,80777
138,5110,6655,2004,80732
138,5110,6655,2005,80667
138,5110,6655,2006,80602
138,5110,6655,2007,80555
138,5110,6655,2008,80190
138,5110,6655,2009,80190
138,5110,6655,2010,80547
138,5110,6655,2011,81047
138,5110,6655,2012,80897
138,5110,6655,2013,81037
138,5110,6655,2014,81034.91
141,5110,6655,1990,124285
141,5110,6655,1991,124761
141,5110,6655,1992,122227
141,5110,6655,1993,117771
141,5110,6655,1994,117147
141,5110,6655,1995,117147
141,5110,6655,1996,117147
141,5110,6655,1997,127663
141,5110,6655,1998,127785
141,5110,6655,1999,129091
141,5110,6655,2000,129294
141,5110,6655,2001,128951
141,5110,6655,2002,128937
141,5110,6655,2003,113090
141,5110,6655,2004,112975.8
141,5110,6655,2005,112752.4
141,5110,6655,2006,113550
141,5110,6655,2007,113503
141,5110,6655,2008,113308
141,5110,6655,2009,113052
141,5110,6655,2010,112971
141,5110,6655,2011,112893
141,5110,6655,2012,112744.8
141,5110,6655,2013,112738.5
141,5110,6655,2014,112364.3
142,5110,6655,1990,1
142,5110,6655,1991,1
142,5110,6655,1992,1
142,5110,6655,1993,1
142,5110,6655,1994,1
142,5110,6655,1995,1
142,5110,6655,1996,1
142,5110,6655,1997,1
142,5110,6655,1998,1
142,5110,6655,1999,1
142,5110,6655,2000,1
142,5110,6655,2001,1
142,5110,6655,2002,1
142,5110,6655,2003,1
142,5110,6655,2004,1
142,5110,6655,2005,1
142,5110,6655,2006,1
142,5110,6655,2007,1
142,5110,6655,2008,1
142,5110,6655,2009,1
142,5110,6655,2010,1
142,5110,6655,2011,1
142,5110,6655,2012,1
142,5110,6655,2013,1
142,5110,6655,2014,1
143,5110,6655,1990,20900
143,5110,6655,1991,20900
143,5110,6655,1992,20900
143,5110,6655,1993,20900
143,5110,6655,1994,21000
143,5110,6655,1995,21000
143,5110,6655,1996,21000
143,5110,6655,1997,21000
143,5110,6655,1998,21000
143,5110,6655,1999,21000
143,5110,6655,2000,21000
143,5110,6655,2001,21000
143,5110,6655,2002,21000
143,5110,6655,2003,21000
143,5110,6655,2004,21000
143,5110,6655,2005,21000
143,5110,6655,2006,21000
143,5110,6655,2007,21000
143,5110,6655,2008,21000
143,5110,6655,2009,21000
143,5110,6655,2010,21000
143,5110,6655,2011,21000
143,5110,6655,2012,21000
143,5110,6655,2013,21000
143,5110,6655,2014,21000
144,5110,6655,1990,44000
144,5110,6655,1991,44000
144,5110,6655,1992,44000
144,5110,6655,1993,44000
144,5110,6655,1994,44000
144,5110,6655,1995,44000
144,5110,6655,1996,44000
144,5110,6655,1997,44000
144,5110,6655,1998,44000
144,5110,6655,1999,44000
144,5110,6655,2000,44000
144,5110,6655,2001,44000
144,5110,6655,2002,44000
144,5110,6655,2003,44000
144,5110,6655,2004,44000
144,5110,6655,2005,44000
144,5110,6655,2006,44000
144,5110,6655,2007,44000
144,5110,6655,2008,44000
144,5110,6655,2009,44000
144,5110,6655,2010,44000
144,5110,6655,2011,44000
144,5110,6655,2012,44000
144,5110,6655,2013,44000
144,5110,6655,2014,44000
145,5110,6655,1991,3
145,5110,6655,1992,3
145,5110,6655,1993,3
145,5110,6655,1994,3
145,5110,6655,1995,3
145,5110,6655,1996,3
145,5110,6655,1997,3
145,5110,6655,1998,3
145,5110,6655,1999,3
145,5110,6655,2000,3
145,5110,6655,2001,3
145,5110,6655,2002,3
145,5110,6655,2003,3
145,5110,6655,2004,3
145,5110,6655,2005,3
145,5110,6655,2006,3
145,5110,6655,2007,3
145,5110,6655,2008,3
145,5110,6655,2009,3
145,5110,6655,2010,3
145,5110,6655,2011,3
145,5110,6655,2012,3
145,5110,6655,2013,3
145,5110,6655,2014,3
146,5110,6655,1992,358
146,5110,6655,1993,365
146,5110,6655,1994,367
146,5110,6655,1995,370
146,5110,6655,1996,370
146,5110,6655,1997,370
146,5110,6655,1998,372
146,5110,6655,1999,374
146,5110,6655,2000,382
146,5110,6655,2001,385
146,5110,6655,2002,390
146,5110,6655,2003,385
146,5110,6655,2004,384
146,5110,6655,2005,364
146,5110,6655,2006,360
146,5110,6655,2007,360
146,5110,6655,2008,357
146,5110,6655,2009,354
146,5110,6655,2010,353
146,5110,6655,2011,352
146,5110,6655,2012,351
146,5110,6655,2013,350
146,5110,6655,2014,349
147,5110,6655,1990,38000
147,5110,6655,1991,38000
147,5110,6655,1992,38000
147,5110,6655,1993,38000
147,5110,6655,1994,38000
147,5110,6655,1995,38000
147,5110,6655,1996,38000
147,5110,6655,1997,38000
147,5110,6655,1998,38000
147,5110,6655,1999,38000
147,5110,6655,2000,38000
147,5110,6655,2001,38000
147,5110,6655,2002,38000
147,5110,6655,2003,38000
147,5110,6655,2004,38000
147,5110,6655,2005,38000
147,5110,6655,2006,38000
147,5110,6655,2007,38000
147,5110,6655,2008,38000
147,5110,6655,2009,38000
147,5110,6655,2010,38000
147,5110,6655,2011,38000
147,5110,6655,2012,38000
147,5110,6655,2013,38000
147,5110,6655,2014,38000
149,5110,6655,1990,1795
149,5110,6655,1991,1794
149,5110,6655,1992,1793
149,5110,6655,1993,1792
149,5110,6655,1994,1791
149,5110,6655,1995,1790
149,5110,6655,1996,1789
149,5110,6655,1997,1788
149,5110,6655,1998,1787
149,5110,6655,1999,1786
149,5110,6655,2000,1786
149,5110,6655,2001,1786
149,5110,6655,2002,1786
149,5110,6655,2003,1787
149,5110,6655,2004,1788
149,5110,6655,2005,1789
149,5110,6655,2006,1790
149,5110,6655,2007,1791
149,5110,6655,2008,1792
149,5110,6655,2009,1793
149,5110,6655,2010,1794
149,5110,6655,2011,1795.3
149,5110,6655,2012,1795
149,5110,6655,2013,1795
149,5110,6655,2014,1795.3
150,5110,6655,1990,1097
150,5110,6655,1991,1080
150,5110,6655,1992,1064
150,5110,6655,1993,1064
150,5110,6655,1994,1051
150,5110,6655,1995,1048
150,5110,6655,1996,1052
150,5110,6655,1997,1031
150,5110,6655,1998,1032
150,5110,6655,1999,1018
150,5110,6655,2000,1012
150,5110,6655,2001,993
150,5110,6655,2002,1000
150,5110,6655,2003,985
150,5110,6655,2004,790.8
150,5110,6655,2005,794.9
150,5110,6655,2006,817.1
150,5110,6655,2007,820.7
150,5110,6655,2008,827.8
150,5110,6655,2009,827.2
150,5110,6655,2010,813.3
150,5110,6655,2011,816
150,5110,6655,2012,794.9
150,5110,6655,2013,773.1
150,5110,6655,2014,757.8
153,5110,6655,1990,217
153,5110,6655,1991,214
153,5110,6655,1992,215
153,5110,6655,1993,216
153,5110,6655,1994,218
153,5110,6655,1995,220
153,5110,6655,1996,222
153,5110,6655,1997,226
153,5110,6655,1998,228
153,5110,6655,1999,231
153,5110,6655,2000,234
153,5110,6655,2001,237
153,5110,6655,2002,239.4
153,5110,6655,2003,233
153,5110,6655,2004,226
153,5110,6655,2005,219.5
153,5110,6655,2006,214
153,5110,6655,2007,207.5
153,5110,6655,2008,200
153,5110,6655,2009,195
153,5110,6655,2010,188
153,5110,6655,2011,180
153,5110,6655,2012,174.3
153,5110,6655,2013,174
153,5110,6655,2014,174
154,5110,6655,1992,645
154,5110,6655,1993,634
154,5110,6655,1994,635
154,5110,6655,1995,631
154,5110,6655,1996,632
154,5110,6655,1997,636
154,5110,6655,1998,656
154,5110,6655,1999,649
154,5110,6655,2000,636
154,5110,6655,2001,630
154,5110,6655,2002,791
154,5110,6655,2003,786
154,5110,6655,2004,753
154,5110,6655,2005,741
154,5110,6655,2006,747
154,5110,6655,2007,609
154,5110,6655,2008,603
154,5110,6655,2009,558
154,5110,6655,2010,670
154,5110,6655,2011,669
154,5110,6655,2012,817
154,5110,6655,2013,810
154,5110,6655,2014,811
155,5110,6655,1990,35
155,5110,6655,1991,35
155,5110,6655,1992,37
